@relation 'dataset_Monilla-weka.filters.unsupervised.attribute.Remove-R1-2,12-13,21-25,27-weka.filters.unsupervised.attribute.Remove-R7'

@attribute edad numeric
@attribute E1 numeric
@attribute E2 numeric
@attribute E3 numeric
@attribute E4 numeric
@attribute E5 numeric
@attribute grade_monilla numeric
@attribute qq numeric
@attribute Evapotranspiration_Crop numeric
@attribute Nvdi numeric
@attribute Relat_Hum_Max_Temp numeric
@attribute Temp_Air_Max numeric
@attribute Temp_Air_Min numeric
@attribute Dew_Temp_Max numeric
@attribute Precipitacion numeric
@attribute Sunshine_Duration numeric

@data
12,0,0,0,0,0,0,3.313,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
12,0,0,0,0,0,0,3.261,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
2,51,0,0,15,1,1,3.118,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,7,0,0,2,1,1,10.43,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
12,0,0,0,0,0,0,5.745,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,13.127,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,18.396,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
12,0,0,0,0,0,0,9.121,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,15,0,0,14,3,1,7.605,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
12,0,0,0,0,0,0,5.118,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
12,0,0,0,0,0,0,12.112,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,1,24.51,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,30.35,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,60,0,0,16,0,1,24.819,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,2,0,0,6,6,1,28.779,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,23.371,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,11.132,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,23.189,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,15.131,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,135,0,0,14,7,1,16.008,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,44.168,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,22.499,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,16.476,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,22.796,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,26.954,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,130,0,0,52,63,1,23.919,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,31.108,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,58,0,0,25,15,1,21.765,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,21.784,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,3,0,0,7,2,1,17.369,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,37.047,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
11,0,0,0,0,0,0,38.273,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,115,0,0,98,80,1,16.607,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,0,0,0,0,0,0,30.301,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,0,0,0,0,0,0,11.172,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,0,0,0,0,0,0,18.547,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,0,0,0,0,0,0,4.118,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,0,0,0,0,0,0,3.094,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
2,0,0,0,0,0,0,10.469,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,219,0,0,235,150,1,12.497,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,20,0,0,28,5,1,10.819,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,0,0,0,0,0,0,17.416,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,0,0,0,0,0,0,11.505,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,10,0,0,13,2,1,7.946,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,0,0,0,0,0,0,15.091,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,3,0,0,6,1,1,31.94,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
9,6,0,0,8,3,1,36.125,78.5,23.71,60.903226,31.806452,23.322581,24.83871,53.8,265
13,0,0,0,0,0,0,1.215,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,1.421,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,0,0,0,0,0,0,4.393,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,3.832,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,1.724,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,3.921,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,276,0,125,0,0,0,2.112,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,3.315,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
2,0,0,50,0,0,0,1.248,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,0,0,2,0,0,0,1.66,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,0,0,0,0,0,0,6.998,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,119,0,73,0,0,0,7.321,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,0,0,0,0,0,0,4.975,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,0,0,0,0,0,0,4.139,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,0,0,0,0,0,0,4.628,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,36,0,22,0,0,0,0.88,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,238,0,3,0,0,0,1.514,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,12,0,0,0,3.998,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,159,7,0,1,3.408,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,7.341,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,10.862,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,8.428,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,102,0,0,0,5.387,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,9.154,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,1.543,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,1.094,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
2,0,0,27,0,0,0,2.576,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,3,0,0,0,8.375,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,5.71,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,11.262,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,10.338,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,7.975,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,9,0,0,0,11.856,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,3.271,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
12,0,0,0,0,0,0,9.599,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,11.276,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,20.784,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,13,0,0,0,12.188,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,9,0,0,0,12.322,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,6.544,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,9.536,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,3.565,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,6.601,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,23,0,0,0,6.201,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,9.209,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,4.804,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,9.015,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,4.453,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,5.814,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,46,0,0,0,8.91,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,18.644,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,17,0,0,0,19.839,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,13.169,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,8,0,0,0,9.407,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,19.673,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
11,0,0,0,0,0,0,21.664,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,85,0,0,0,7.307,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,0,0,0,0,7.372,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,0,0,0,0,6.185,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,0,0,0,0,9.604,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,0,0,0,0,2.438,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,0,0,0,0,3.666,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
2,0,0,0,0,0,0,10.085,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,250,0,0,0,5.256,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,55,0,0,0,7.86,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,0,0,0,0,7.194,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,0,0,0,0,8.563,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,8,0,0,0,3.472,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,0,0,0,0,11.211,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,4,0,0,0,15.68,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
9,0,0,6,0,0,0,10.476,93,22.1,60.6,30.866667,17.3,24,3.3,259.2
13,0,0,0,0,0,0,2.795,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,3.697,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,0,0,0,0,0,6.155,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,4.208,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,1.951,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,6.373,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,102,0,0,0,0,3.619,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,5.447,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
2,0,22,0,0,0,0,5.768,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,1,0,0,0,0,3.372,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,0,0,0,0,0,10.507,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,93,0,18,10,1,6.106,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,0,0,0,0,0,4.693,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,0,0,0,0,0,4.549,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,0,0,0,0,0,5.739,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,20,0,0,0,0,1.951,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,7,0,0,0,0,2.289,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,4,0,0,0,0,9.379,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,187,5,0,0,0,12.388,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,14.554,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,12.796,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,15.146,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,54,0,0,0,0,7.555,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,11.355,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,3.775,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,2.421,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
2,0,48,0,0,0,0,3.092,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,4,0,0,0,0,15.818,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,11.272,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,11.828,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,14.13,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,17.732,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,18,0,0,0,0,15.608,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,11.169,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
12,0,0,0,0,0,0,18.411,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,16.699,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,19.239,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,24,0,0,0,0,19.198,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,13,0,0,0,0,23.417,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,11.066,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,25.196,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,9.848,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,10.062,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,34,0,0,0,0,9.263,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,14.648,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,11.165,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,26.662,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,9.831,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,14.121,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,50,0,0,0,0,12.787,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,16.13,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,12,0,0,0,0,22.166,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,17.007,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,7,0,0,0,0,16.147,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,18.815,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
11,0,0,0,0,0,0,18.951,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,83,0,0,0,0,7.485,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,16.863,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,5.192,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,15.398,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,3.191,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,3.187,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
2,0,0,0,0,0,0,17.444,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,137,0,0,0,0,12.314,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,28,0,0,0,0,9.041,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,6.871,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,8.876,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,4,0,0,0,0,8.889,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,8.613,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,24.578,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
9,0,0,0,0,0,0,15.628,43.9,9.98,62.857143,30.214286,22.285714,23.857143,54.1,107.5
13,0,0,0,0,0,0,5.793,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,4.489,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,0,0,0,0,0,0,7.935,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,8.054,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,2.925,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,5.539,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,123,0,0,0,0,0,4.005,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,8.83,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
2,49,0,0,0,0,0,7.5,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,11,0,0,0,0,0,3.196,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,0,0,0,0,0,0,9.88,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,121,0,19,0,0,0,12.104,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,0,0,0,0,0,0,8.604,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,0,0,0,0,0,0,6.782,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,0,0,0,0,0,0,12.769,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,52,0,0,0,0,0,1.777,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,12,0,0,0,0,0,4.366,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,15,0,0,0,0,0,3.889,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,235,2,0,0,0,0,7.795,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,10.051,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,6.055,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,8.431,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,113,0,0,0,0,0,8.377,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,10.281,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,5.887,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,3.409,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
2,127,0,0,0,0,0,5.813,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,9,0,0,0,0,0,15.466,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,8.984,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,13.71,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,14.789,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,19.536,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,18,0,0,0,0,0,15.872,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,7.126,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
12,0,0,0,0,0,0,11.75,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,7.478,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,18.209,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,32,0,0,0,0,0,9.472,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,25,0,0,0,0,0,18.43,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,6.522,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,11.99,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,7.478,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,10.362,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,59,0,0,0,0,0,9.82,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,13.762,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,10.891,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,13.373,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,8.614,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,12.93,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,70,0,0,0,0,0,6.58,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,9.07,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,13,0,0,0,0,0,9.065,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,15.592,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,14,0,0,0,0,0,11.075,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,12.372,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
11,0,0,0,0,0,0,13.393,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,151,0,0,0,0,0,5.107,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,0,0,0,0,0,0,11.584,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,0,0,0,0,0,0,3.983,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,0,0,0,0,0,0,12.011,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,0,0,0,0,0,0,1.969,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,0,0,0,0,0,0,6.694,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
2,0,0,0,0,0,0,11.654,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,325,0,0,0,0,0,7.289,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,116,0,0,0,0,0,8.413,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,0,0,0,0,0,0,3.86,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,0,0,0,0,0,0,11.215,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,12,0,0,0,0,0,8.901,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,0,0,0,0,0,0,4.27,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,17,0,0,0,0,0,17.335,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
9,9,0,0,0,0,0,13.668,58.5,12.46,60.0625,30,20.75,22.25,0.1,139.6
13,0,0,0,0,0,0,2.995,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
12,0,0,0,0,0,0,0.905,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
13,0,0,0,0,0,0,3.21,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
12,0,0,0,0,0,0,1.533,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
12,0,0,0,0,0,0,1.334,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
12,0,0,0,0,0,0,5.581,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
12,0,0,0,98,77,1,2.118,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
12,0,0,0,0,0,0,5.694,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
2,0,0,0,67,53,2,2.906,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
13,0,0,0,2,0,1,2.063,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
13,0,0,0,0,0,0,2.43,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
13,0,49,0,84,23,1,3.771,125.2,22.2,53.4,31.1,20.933333,21.733333,0,282.1
